ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
31307	"ENSG00000143748"	"NVL"	chr1	-	224296500	224296618	224294266	224294411	224300561	224300663	31307	15	0	10	3	200	100	0.00318389725731	0.0339463705531	1.0	0.625	0.375
31308	"ENSG00000143748"	"NVL"	chr1	-	224301690	224301771	224300561	224300663	224303722	224303857	31308	3	2	0	2	180	100	0.00501574892756	0.0460971210961	0.455	0.0	0.455
31312	"ENSG00000143748"	"NVL"	chr1	-	224311799	224311857	224307990	224308263	224317693	224317793	31312	11	0	9	6	157	100	0.000174781141609	0.00464685984145	1.0	0.489	0.511
31313	"ENSG00000143748"	"NVL"	chr1	-	224313049	224313151	224311799	224311857	224317693	224317793	31313	3	10	0	9	200	100	0.033978175976	0.163717313926	0.13	0.0	0.13
31314	"ENSG00000143748"	"NVL"	chr1	-	224313049	224313155	224311799	224311857	224317693	224317793	31314	2	10	1	9	200	100	0.480866349988	0.751060253151	0.091	0.053	0.038
31315	"ENSG00000143748"	"NVL"	chr1	-	224326390	224326464	224317877	224317925	224330070	224330137	31315	4	0	3	1	173	100	0.0809374158188	0.290652337901	1.0	0.634	0.366
31316	"ENSG00000143748"	"NVL"	chr1	-	224326390	224326464	224317877	224317930	224330070	224330137	31316	5	3	7	3	173	100	0.709418592825	0.92137336587	0.491	0.574	-0.083
31317	"ENSG00000116205"	"TCEANC2"	chr1	+	54054380	54054524	54053586	54053758	54068755	54068897	31317	16	1	11	0	200	100	0.301008010847	0.602941666163	0.889	1.0	-0.111
31322	"ENSG00000220785"	"MTMR9LP"	chr1	-	32234402	32234623	32232041	32232184	32234703	32234814	31322	0	9	1	7	200	100	0.231781912316	0.577871523455	0.0	0.067	-0.067
31323	"ENSG00000220785"	"MTMR9LP"	chr1	-	32234703	32234814	32232041	32232184	32234951	32235113	31323	9	0	11	1	200	100	0.477367863813	0.747858380558	1.0	0.846	0.154
31324	"ENSG00000220785"	"MTMR9LP"	chr1	-	32239294	32239425	32234951	32235113	32239868	32240664	31324	7	1	1	3	200	100	0.00655803714848	0.0552979269434	0.778	0.143	0.635
31325	"ENSG00000157216"	"SSBP3"	chr1	-	54228747	54228826	54228448	54228477	54239128	54239199	31325	101	2	95	0	178	100	0.698772215136	0.913091634084	0.966	1.0	-0.034
31328	"ENSG00000157216"	"SSBP3"	chr1	-	54257126	54257186	54251793	54251860	54281437	54281527	31328	71	0	70	4	159	100	0.0222120303311	0.124025598773	1.0	0.917	0.083
31329	"ENSG00000157216"	"SSBP3"	chr1	-	54258068	54258149	54251793	54251860	54281437	54281527	31329	1	0	1	4	180	100	0.000163176631436	0.00440006947691	1.0	0.122	0.878
31330	"ENSG00000157216"	"SSBP3"	chr1	-	54258068	54258149	54257126	54257186	54281437	54281527	31330	1	51	2	44	180	100	0.748767799295	0.952535188038	0.011	0.025	-0.014
31332	"ENSG00000162390"	"ACOT11"	chr1	+	54548466	54548619	54548219	54548342	54584654	54584862	31332	0	109	1	36	200	100	0.714695178673	0.924063591586	0.0	0.014	-0.014
31333	"ENSG00000162390"	"ACOT11"	chr1	+	54585834	54585904	54584654	54584862	54592545	54592606	31333	234	4	73	0	169	100	0.216525267854	0.568634582733	0.972	1.0	-0.028
31334	"ENSG00000162390"	"ACOT11"	chr1	+	54585834	54585904	54584654	54584862	54593940	54594039	31334	140	2	50	0	169	100	0.537110380029	0.793783945074	0.976	1.0	-0.024
31335	"ENSG00000162390"	"ACOT11"	chr1	+	54592545	54592606	54584654	54584862	54593940	54594039	31335	73	2	36	0	160	100	0.388844854552	0.669786145631	0.958	1.0	-0.042
31336	"ENSG00000162390"	"ACOT11"	chr1	+	54592545	54592606	54585834	54585904	54593940	54594039	31336	176	11	64	5	160	100	0.938304093617	1.0	0.909	0.889	0.02
31337	"ENSG00000162390"	"ACOT11"	chr1	+	54599295	54599415	54597258	54597415	54601268	54601413	31337	235	3	100	0	200	100	0.486843281565	0.755772798163	0.975	1.0	-0.025
31346	"ENSG00000117525"	"F3"	chr1	-	94532320	94532480	94529224	94530596	94533089	94533268	31346	105	0	39	1	200	100	0.265223802556	0.585182291116	1.0	0.951	0.049
31347	"ENSG00000117525"	"F3"	chr1	-	94540571	94541066	94540256	94540368	94541536	94541759	31347	3	61	4	32	200	100	0.265631120994	0.585182291116	0.024	0.059	-0.035
31350	"ENSG00000111846"	"GCNT2"	chr6	+	10527473	10527660	10521282	10521417	10621350	10621443	31350	36	2	20	0	200	100	0.106316986529	0.349593195648	0.9	1.0	-0.1
31354	"ENSG00000111846"	"GCNT2"	chr6	+	10619204	10619631	10529796	10529836	10621350	10621443	31354	0	37	2	25	200	100	0.769593126667	0.969068024741	0.0	0.038	-0.038
31360	"ENSG00000175879"	"HOXD8"	chr2	+	176130795	176130943	176129693	176129774	176131316	176132100	31360	2	0	1	1	200	100	0.0115498446237	0.0795312665389	1.0	0.333	0.667
31377	"ENSG00000163947"	"ARHGEF3"	chr3	-	57035087	57035176	57007181	57007336	57079225	57079308	31377	6	1	2	0	188	100	0.502105232432	0.769833134595	0.761	1.0	-0.239
31379	"ENSG00000106682"	"EIF4H"	chr7	+	74190246	74190306	74189821	74189918	74194740	74194805	31379	3	295	22	289	159	100	0.000138077859118	0.00386840711755	0.006	0.046	-0.04
31380	"ENSG00000165288"	"BRWD3"	chrX	-	80707426	80707503	80704677	80704846	80716156	80716250	31380	13	1	17	0	176	100	0.263095376706	0.584735097987	0.881	1.0	-0.119
31381	"ENSG00000165288"	"BRWD3"	chrX	-	80709427	80709577	80707426	80707503	80716156	80716250	31381	15	0	24	3	200	100	0.0166282347432	0.101374356533	1.0	0.8	0.2
31383	"ENSG00000134317"	"GRHL1"	chr2	+	9962454	9962531	9958785	9961436	9963885	9964042	31383	3	1	6	0	176	100	0.198270918397	0.536095346098	0.63	1.0	-0.37
31393	"ENSG00000087008"	"ACOX3"	chr4	-	8370907	8370994	8366281	8367080	8374977	8375152	31393	24	0	50	1	186	100	0.301175378369	0.603045109195	1.0	0.964	0.036
31394	"ENSG00000087008"	"ACOX3"	chr4	-	8373560	8373628	8370907	8370994	8374977	8375152	31394	54	2	63	14	167	100	0.00320871492994	0.0340744068959	0.942	0.729	0.213
31395	"ENSG00000087008"	"ACOX3"	chr4	-	8374977	8375152	8370907	8370994	8381491	8381607	31395	47	5	68	0	200	100	0.00167874072075	0.0218561346554	0.825	1.0	-0.175
31396	"ENSG00000087008"	"ACOX3"	chr4	-	8405954	8406043	8399555	8399652	8410211	8410355	31396	41	1	88	0	188	100	0.275517085661	0.587473787587	0.956	1.0	-0.044
31397	"ENSG00000087008"	"ACOX3"	chr4	-	8410211	8410355	8405954	8406043	8414291	8414381	31397	46	0	71	1	200	100	0.343789794333	0.633822626429	1.0	0.973	0.027
31400	"ENSG00000179051"	"RCC2"	chr1	-	17425540	17425684	17422704	17422836	17429105	17429199	31400	37	0	34	1	200	100	0.255707632965	0.582739837717	1.0	0.944	0.056
31401	"ENSG00000100028"	"SNRPD3"	chr22	+	24567983	24568176	24557656	24557800	24571915	24572017	31401	245	0	106	1	200	100	0.468568919236	0.740979482024	1.0	0.981	0.019
31403	"ENSG00000137501"	"SYTL2"	chr11	-	85711112	85711232	85709330	85709500	85714412	85714507	31403	3	4	0	1	200	100	0.0173935880684	0.104481829884	0.273	0.0	0.273
31415	"ENSG00000054523"	"KIF1B"	chr1	+	10279096	10279138	10277985	10278128	10282321	10282533	31415	50	27	14	7	141	100	0.854858432839	1.0	0.568	0.587	-0.019
31416	"ENSG00000054523"	"KIF1B"	chr1	+	10279096	10279138	10277985	10278128	10282399	10282533	31416	37	28	13	28	141	100	0.0125759681216	0.0837754808331	0.484	0.248	0.236
31417	"ENSG00000054523"	"KIF1B"	chr1	+	10326110	10326359	10324757	10324895	10334519	10334638	31417	10	16	7	13	200	100	0.79554372183	0.989106527516	0.238	0.212	0.026
31421	"ENSG00000196998"	"WDR45"	chrX	-	49075865	49075945	49075544	49075753	49077836	49077911	31421	72	0	72	2	179	100	0.422957266315	0.700037736243	1.0	0.953	0.047
31424	"ENSG00000196998"	"WDR45"	chrX	-	49076429	49076524	49075865	49075945	49077836	49077911	31424	166	1	131	0	194	100	1	1.0	0.988	1.0	-0.012
31431	"ENSG00000196998"	"WDR45"	chrX	-	49077642	49077747	49075865	49075945	49077836	49077911	31431	136	1	99	0	200	100	0.629843159132	0.861352000407	0.986	1.0	-0.014
31433	"ENSG00000196998"	"WDR45"	chrX	-	49077642	49077747	49076644	49076750	49077836	49077911	31433	208	27	129	11	200	100	0.250180357796	0.581820514365	0.794	0.854	-0.06
31434	"ENSG00000196998"	"WDR45"	chrX	-	49077642	49077747	49076644	49076753	49077836	49077911	31434	138	0	99	9	200	100	7.27944483391e-05	0.00240682622236	1.0	0.846	0.154
31443	"ENSG00000121775"	"TMEM39B"	chr1	+	32095659	32095762	32094783	32094971	32100441	32100562	31443	0	6	4	3	200	100	0.00157538228038	0.0210035113751	0.0	0.4	-0.4
31445	"ENSG00000138722"	"MMRN1"	chr4	+	89923167	89923272	89911943	89912050	89927794	89927968	31445	9	0	4	1	200	100	0.250671730826	0.581908991796	1.0	0.667	0.333
31446	"ENSG00000186260"	"MKL2"	chr16	+	14092720	14092882	14079289	14079354	14140543	14140760	31446	16	31	2	9	200	100	0.15353333982	0.447712497931	0.205	0.1	0.105
31447	"ENSG00000186260"	"MKL2"	chr16	+	14140543	14140760	14079287	14079354	14210242	14210298	31447	60	1	29	0	200	100	0.313796758145	0.610432069694	0.968	1.0	-0.032
31448	"ENSG00000186260"	"MKL2"	chr16	+	14252364	14252502	14251861	14252023	14258100	14258161	31448	85	2	38	7	200	100	0.00420448377563	0.0412998396886	0.955	0.731	0.224
31453	"ENSG00000112685"	"EXOC2"	chr6	-	637700	637861	632940	633117	693018	693111	31453	63	3	34	0	200	100	0.0617278831798	0.24322419603	0.913	1.0	-0.087
31454	"ENSG00000112685"	"EXOC2"	chr6	-	657162	657250	637700	637861	689138	689212	31454	1	0	0	1	187	100	6.95078534071e-05	0.00239464524582	1.0	0.0	1.0
31455	"ENSG00000112685"	"EXOC2"	chr6	-	689138	689212	637700	637861	693018	693108	31455	7	27	7	12	173	100	0.228220783705	0.577871523455	0.13	0.252	-0.122
31456	"ENSG00000112685"	"EXOC2"	chr6	-	689138	689212	679142	679514	693018	693108	31456	7	0	6	1	173	100	0.623934021676	0.856512167269	1.0	0.776	0.224
31458	"ENSG00000162604"	"TM2D1"	chr1	-	61686791	61686895	61683496	61683546	61694696	61694770	31458	4	32	0	19	200	100	0.0611382775042	0.241813321154	0.059	0.0	0.059
31459	"ENSG00000162604"	"TM2D1"	chr1	-	61686791	61686921	61683451	61683546	61694696	61694770	31459	12	32	2	19	200	100	0.0419444648426	0.188790849747	0.158	0.05	0.108
31460	"ENSG00000162604"	"TM2D1"	chr1	-	61694696	61694770	61683271	61683546	61700933	61701025	31460	70	4	56	0	173	100	0.024017885746	0.130849140222	0.91	1.0	-0.09
31462	"ENSG00000162604"	"TM2D1"	chr1	-	61723712	61723772	61709328	61709437	61724901	61725144	31462	130	1	64	1	159	100	0.391441002086	0.671682154813	0.988	0.976	0.012
31464	"ENSG00000162604"	"TM2D1"	chr1	-	61724287	61724425	61723712	61723772	61724901	61725113	31464	2	1	0	1	200	100	0.0139371845442	0.0895017930824	0.5	0.0	0.5
31466	"ENSG00000100731"	"PCNX1"	chr14	+	70946914	70947123	70907404	70908003	70962225	70962331	31466	197	2	69	0	200	100	0.528702557304	0.791852087076	0.98	1.0	-0.02
31467	"ENSG00000100731"	"PCNX1"	chr14	+	70969858	70969999	70969020	70969110	70976941	70977151	31467	0	96	1	71	200	100	1	1.0	0.0	0.007	-0.007
31468	"ENSG00000100731"	"PCNX1"	chr14	+	70988566	70988699	70976941	70978648	70995740	70995843	31468	163	3	103	0	200	100	0.227374210114	0.577871523455	0.964	1.0	-0.036
31469	"ENSG00000100731"	"PCNX1"	chr14	+	70988566	70988699	70976941	70978648	71009633	71009724	31469	47	10	40	11	200	100	0.604034601299	0.841104765146	0.701	0.645	0.056
31470	"ENSG00000100731"	"PCNX1"	chr14	+	70995740	70995843	70976941	70978648	71009633	71009724	31470	3	10	0	11	200	100	0.0301003158959	0.151598550537	0.13	0.0	0.13
31471	"ENSG00000100731"	"PCNX1"	chr14	+	70995740	70995843	70988566	70988699	71009633	71009724	31471	120	4	65	2	200	100	0.774955631794	0.972731253108	0.938	0.942	-0.004
31472	"ENSG00000100731"	"PCNX1"	chr14	+	70995740	70995925	70976941	70978648	71009633	71009724	31472	56	10	19	11	200	100	0.0227170536809	0.125901161107	0.737	0.463	0.274
31473	"ENSG00000100731"	"PCNX1"	chr14	+	70995740	70995925	70988566	70988699	71009633	71009724	31473	173	4	84	2	200	100	0.946946476831	1.0	0.956	0.955	0.001
31474	"ENSG00000100731"	"PCNX1"	chr14	+	71009633	71009724	70988566	70988699	71011491	71011549	31474	109	2	73	6	190	100	0.0391979279868	0.180123811939	0.966	0.865	0.101
31478	"ENSG00000147050"	"KDM6A"	chrX	+	45020609	45020730	45010960	45011019	45034930	45034985	31478	54	0	16	1	200	100	0.626230395118	0.858816129735	1.0	0.889	0.111
31480	"ENSG00000147050"	"KDM6A"	chrX	+	45059005	45059104	45053828	45053955	45059246	45059466	31480	56	1	29	0	198	100	0.306773080538	0.606703229039	0.966	1.0	-0.034
31481	"ENSG00000147050"	"KDM6A"	chrX	+	45060021	45060156	45059246	45059466	45060608	45060764	31481	29	14	10	3	200	100	0.424486362327	0.701386740891	0.509	0.625	-0.116
31482	"ENSG00000147050"	"KDM6A"	chrX	+	45060021	45060156	45059246	45059466	45061323	45061419	31482	37	5	17	1	200	100	0.28168255186	0.592142668449	0.787	0.895	-0.108
31483	"ENSG00000147050"	"KDM6A"	chrX	+	45060608	45060764	45059246	45059466	45061323	45061419	31483	42	5	25	1	200	100	0.167751059929	0.476181818488	0.808	0.926	-0.118
31484	"ENSG00000147050"	"KDM6A"	chrX	+	45060608	45060764	45060021	45060156	45061323	45061419	31484	37	17	25	10	200	100	0.767693386154	0.967805953805	0.521	0.556	-0.035
31485	"ENSG00000147050"	"KDM6A"	chrX	+	45062646	45062748	45061323	45061419	45063421	45063817	31485	81	11	35	1	200	100	0.0250883149518	0.134535846888	0.786	0.946	-0.16
31486	"ENSG00000147050"	"KDM6A"	chrX	+	45106541	45106649	45090816	45090864	45107409	45107536	31486	0	16	2	9	200	100	0.130493874723	0.400237540425	0.0	0.1	-0.1
31487	"ENSG00000117448"	"AKR1A1"	chr1	+	45552435	45552563	45550542	45551155	45561788	45561878	31487	23	54	13	30	200	100	0.968943707556	1.0	0.176	0.178	-0.002
31488	"ENSG00000117448"	"AKR1A1"	chr1	+	45561788	45561878	45550965	45551155	45566568	45566688	31488	98	1	70	0	189	100	0.45927752779	0.733297547711	0.981	1.0	-0.019
31489	"ENSG00000117448"	"AKR1A1"	chr1	+	45568484	45568684	45567981	45568177	45568926	45568999	31489	154	6	55	6	200	100	0.117831081833	0.375123278163	0.928	0.821	0.107
31491	"ENSG00000099849"	"RASSF7"	chr11	+	561761	561892	560955	561033	562078	562776	31491	23	1	11	2	200	100	0.208940766192	0.556112551456	0.92	0.733	0.187
31493	"ENSG00000091592"	"NLRP1"	chr17	-	5520880	5521012	5517745	5517887	5521523	5521786	31493	17	2	6	3	200	100	0.115949982674	0.371196657788	0.81	0.5	0.31
31494	"ENSG00000091592"	"NLRP1"	chr17	-	5521523	5521786	5517745	5517887	5530480	5530704	31494	4	1	3	0	200	100	0.0706942717991	0.265361318455	0.667	1.0	-0.333
31496	"ENSG00000146021"	"KLHL3"	chr5	-	137637293	137637395	137634036	137634165	137638952	137639150	31496	46	3	40	3	200	100	0.87529485815	1.0	0.885	0.87	0.015
31497	"ENSG00000146021"	"KLHL3"	chr5	-	137720464	137720584	137709749	137709856	137735632	137735742	31497	61	2	28	0	200	100	0.182153101791	0.505115627158	0.938	1.0	-0.062
31516	"ENSG00000064201"	"TSPAN32"	chr11	+	2308735	2308810	2304106	2304204	2313653	2313708	31516	56	2	13	0	174	100	0.212995842605	0.563984418605	0.941	1.0	-0.059
31517	"ENSG00000064201"	"TSPAN32"	chr11	+	2316228	2316312	2314484	2314571	2316575	2316667	31517	49	2	7	0	183	100	0.192348223198	0.52507420132	0.93	1.0	-0.07
31518	"ENSG00000064201"	"TSPAN32"	chr11	+	2316575	2316667	2316228	2316312	2317343	2317525	31518	31	1	5	0	191	100	0.250484041323	0.581886179171	0.942	1.0	-0.058
31520	"ENSG00000064201"	"TSPAN32"	chr11	+	2317343	2317525	2314484	2316667	2317862	2317924	31520	9	5	8	2	200	100	0.340239617054	0.631293802552	0.474	0.667	-0.193
31521	"ENSG00000064201"	"TSPAN32"	chr11	+	2317345	2317525	2316228	2316667	2317862	2318142	31521	4	5	7	2	200	100	0.102536973478	0.340602498036	0.286	0.636	-0.35
31522	"ENSG00000064201"	"TSPAN32"	chr11	+	2317426	2317525	2316635	2316667	2317862	2318142	31522	5	5	7	2	198	100	0.157406586673	0.455249464772	0.336	0.639	-0.303
31527	"ENSG00000115380"	"EFEMP1"	chr2	-	55876622	55876742	55874945	55875065	55877745	55877865	31527	122	5	73	0	200	100	0.0209796617249	0.118993216053	0.924	1.0	-0.076
31528	"ENSG00000115380"	"EFEMP1"	chr2	-	55877745	55877865	55874945	55875065	55881611	55881734	31528	68	3	32	0	200	100	0.0712904765121	0.266842258259	0.919	1.0	-0.081
31529	"ENSG00000115380"	"EFEMP1"	chr2	-	55922570	55922691	55922359	55922447	55922898	55922939	31529	1	38	0	14	200	100	0.815232641645	1.0	0.013	0.0	0.013
31530	"ENSG00000115380"	"EFEMP1"	chr2	-	55922570	55922747	55922359	55922447	55922898	55922939	31530	1	38	0	14	200	100	0.815232641645	1.0	0.013	0.0	0.013
31534	"ENSG00000115380"	"EFEMP1"	chr2	-	55922898	55922939	55922359	55922447	55923710	55923782	31534	44	91	16	53	140	100	0.167391200532	0.475613710999	0.257	0.177	0.08
31535	"ENSG00000115380"	"EFEMP1"	chr2	-	55922898	55922939	55922570	55922747	55923710	55923782	31535	6	1	3	0	140	100	0.740298970349	0.944993063749	0.811	1.0	-0.189
31539	"ENSG00000158813"	"EDA"	chrX	+	70023217	70023241	69957023	69957132	70027856	70028036	31539	12	1	2	0	123	100	0.255830647062	0.582739837717	0.907	1.0	-0.093
31540	"ENSG00000158813"	"EDA"	chrX	+	70033397	70033522	70030468	70030520	70035357	70039469	31540	12	1	2	0	200	100	0.450088376945	0.725512678328	0.857	1.0	-0.143
31541	"ENSG00000158813"	"EDA"	chrX	+	70033397	70033528	70030468	70030520	70035357	70039469	31541	10	1	2	0	200	100	0.58849508074	0.828890672007	0.833	1.0	-0.167
31542	"ENSG00000158813"	"EDA"	chrX	+	70033406	70033522	70030468	70030520	70035357	70035637	31542	2	1	2	0	200	100	0.0313918630015	0.155645098098	0.5	1.0	-0.5
31543	"ENSG00000171862"	"PTEN"	chr10	+	87925512	87925557	87894024	87894109	87931045	87931089	31543	320	4	178	5	144	100	0.26560387493	0.585182291116	0.982	0.961	0.021
31544	"ENSG00000169919"	"GUSB"	chr7	-	65970281	65970366	65967730	65967907	65974294	65974401	31544	26	4	20	0	184	100	0.00478182151577	0.0446914421422	0.779	1.0	-0.221
31545	"ENSG00000169919"	"GUSB"	chr7	-	65974918	65975071	65974525	65974704	65976014	65976202	31545	25	4	20	7	200	100	0.234470384669	0.577871523455	0.758	0.588	0.17
31552	"ENSG00000116350"	"SRSF4"	chr1	-	29150102	29150192	29147742	29149226	29154695	29154910	31552	99	1	77	1	189	100	0.866404236952	1.0	0.981	0.976	0.005
31555	"ENSG00000114650"	"SCAP"	chr3	-	47415097	47415180	47414826	47414993	47417121	47417207	31555	221	11	172	0	182	100	0.000512283852864	0.0100075394837	0.917	1.0	-0.083
31557	"ENSG00000114650"	"SCAP"	chr3	-	47428512	47428670	47427446	47427667	47435007	47435137	31557	158	0	83	1	200	100	0.381771940871	0.663690937074	1.0	0.976	0.024
31558	"ENSG00000114650"	"SCAP"	chr3	-	47435007	47435137	47427446	47427667	47442871	47443091	31558	142	0	70	2	200	100	0.535409445493	0.792844166088	1.0	0.946	0.054
31560	"ENSG00000181804"	"SLC9A9"	chr3	-	143832018	143832221	143796825	143796903	143848147	143848458	31560	16	1	11	0	200	100	0.301008010847	0.602941666163	0.889	1.0	-0.111
31561	"ENSG00000182606"	"TRAK1"	chr3	+	42087103	42087400	42013801	42014117	42125419	42125614	31561	843	2	534	0	200	100	1	1.0	0.995	1.0	-0.005
31564	"ENSG00000182606"	"TRAK1"	chr3	+	42200817	42201054	42199176	42199253	42202435	42202752	31564	1481	1	1101	1	200	100	1	1.0	0.999	0.998	0.001
31566	"ENSG00000080345"	"RIF1"	chr2	+	151422949	151423042	151420189	151420379	151428783	151428922	31566	38	1	30	0	192	100	0.265863345709	0.585182291116	0.952	1.0	-0.048
31567	"ENSG00000080345"	"RIF1"	chr2	+	151435462	151435580	151433076	151433228	151436826	151437003	31567	54	0	39	1	200	100	0.265223802556	0.585182291116	1.0	0.951	0.049
31568	"ENSG00000080345"	"RIF1"	chr2	+	151468473	151468551	151467999	151468146	151468640	151468756	31568	35	5	37	2	177	100	0.197489580365	0.53505418291	0.798	0.913	-0.115
31570	"ENSG00000275131"	"AC241952.1"	chr1	-	120494233	120494460	120493157	120493301	120497181	120497421	31570	281	2	158	0	200	100	0.600119973705	0.837948611599	0.986	1.0	-0.014
31571	"ENSG00000275131"	"AC241952.1"	chr1	-	120495029	120495146	120494233	120494460	120497181	120497421	31571	47	3	46	1	200	100	0.201116297102	0.541680849825	0.887	0.958	-0.071
31572	"ENSG00000275131"	"AC241952.1"	chr1	-	120497181	120497421	120494233	120494460	120501109	120501234	31572	6	4	1	2	200	100	0.269159349316	0.587473787587	0.429	0.2	0.229
31573	"ENSG00000275131"	"AC241952.1"	chr1	-	120509484	120509670	120505710	120505962	120511665	120511818	31573	95	4	68	4	200	100	0.686175505168	0.903286739278	0.922	0.895	0.027
31574	"ENSG00000275131"	"AC241952.1"	chr1	-	120511665	120511818	120505710	120505962	120512469	120512693	31574	38	1	19	0	200	100	0.263949939405	0.584735097987	0.95	1.0	-0.05
31576	"ENSG00000275131"	"AC241952.1"	chr1	-	120578705	120578881	120573071	120573189	120620354	120620465	31576	53	1	32	1	200	100	0.984409138465	1.0	0.964	0.941	0.023
31577	"ENSG00000275131"	"AC241952.1"	chr1	-	120579070	120579194	120578705	120578881	120620354	120620465	31577	391	1	45	0	200	100	1	1.0	0.995	1.0	-0.005
31580	"ENSG00000124356"	"STAMBP"	chr2	+	73829404	73829510	73828966	73828996	73830844	73831059	31580	3	17	4	15	200	100	0.599080514103	0.837002093704	0.081	0.118	-0.037
31581	"ENSG00000124356"	"STAMBP"	chr2	+	73829404	73829510	73828986	73829070	73830844	73831059	31581	11	0	5	1	200	100	0.358267299957	0.647191641944	1.0	0.714	0.286
31582	"ENSG00000124356"	"STAMBP"	chr2	+	73830844	73831059	73828915	73828996	73844812	73844888	31582	66	6	42	0	200	100	0.0027658049035	0.0308561524741	0.846	1.0	-0.154
31603	"ENSG00000234741"	"GAS5"	chr1	-	173864483	173864506	173863901	173864304	173864674	173864704	31603	34	4	16	0	122	100	0.019225512566	0.111843869362	0.874	1.0	-0.126
31605	"ENSG00000234741"	"GAS5"	chr1	-	173865856	173865894	173864630	173865547	173866176	173866206	31605	67	0	51	1	137	100	0.35742093276	0.646341057185	1.0	0.974	0.026
31606	"ENSG00000234741"	"GAS5"	chr1	-	173866527	173866796	173865856	173866206	173866990	173867043	31606	48	2	42	1	200	100	0.481417527999	0.751320511903	0.923	0.955	-0.032
